I Surrender|A Day To Remember|Common Courtesy|Post-Hardcore|214|2013
Life Lessons Learned The Hard Way|A Day To Remember|Common Courtesy|Post-Hardcore|137|2013
End Of Me|A Day To Remember|Common Courtesy|Post-Hardcore|238|2013
The Document Speaks For Itself|A Day To Remember|Common Courtesy|Post-Hardcore|283|2013
I Remember|A Day To Remember|Common Courtesy|Post-Hardcore|544|2013
Fast Forward to 2012|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|93|2008
Speak of the Devil|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|203|2008
The Danger in Starting a Fire|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|182|2008
The Plot to Bomb the Panhandle|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|244|2008
Monument|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|228|2008
The Price We Pay|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|163|2008
Colder Than My Heart, If You Can Imagine|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|243|2008
Show 'Em the Ropes|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|203|2008
A Shot in the Dark|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|232|2008
Here's to the Past|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|239|2008
I Heard It's the Softest Thing Ever|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|246|2008
Start the Shooting|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|284|2008
Heartless|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|180|2008
You Should've Killed Me When You Had the Chance|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|220|2008
Since U Been Gone|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|198|2008
Why Walk on Water When We've Got Boats|A Day to Remember|For Those Who Have Heart (Re-Release)|Post-Hardcore|114|2008
Fast Forward to 2012 (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|147|2008
Heartless (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|174|2008
A Shot in the Dark (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|251|2008
1958 (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|255|2008
Why Walk On Water When We've Got Boats (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|120|2008
Since U Been Gone (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|186|2008
Monument (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|228|2008
The Danger in Starting a Fire (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|177|2008
You Should've Killed Me When You Had the Chance (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|225|2008
The Plot to Bomb the Panhandle (Live at the Capitol)|A Day to Remember|For Those Who Have Heart (Re-Release) (Bonus DVD)|Post-Hardcore|268|2008
The Downfall of Us All|A Day to Remember|Homesick|Post-Hardcore|209|2009
My Life for Hire|A Day to Remember|Homesick|Post-Hardcore|213|2009
I'm Made of Wax, Larry, What Are You Made Of?|A Day to Remember|Homesick|Post-Hardcore|180|2009
NJ Legion Iced Tea|A Day to Remember|Homesick|Post-Hardcore|211|2009
Mr. Highway's Thinking About the End|A Day to Remember|Homesick|Post-Hardcore|255|2009
Have Faith in Me|A Day to Remember|Homesick|Post-Hardcore|188|2009
Welcome to the Family|A Day to Remember|Homesick|Post-Hardcore|180|2009
Homesick|A Day to Remember|Homesick|Post-Hardcore|236|2009
Holdin' It Down for the Underground|A Day to Remember|Homesick|Post-Hardcore|203|2009
You Already Know What You Are|A Day to Remember|Homesick|Post-Hardcore|87|2009
Another Song for the Weekend|A Day to Remember|Homesick|Post-Hardcore|225|2009
If It Means a Lot to You|A Day to Remember|Homesick|Post-Hardcore|243|2009
Homesick (Acoustic)|A Day to Remember|Homesick (Deluxe Edition Bonus Tracks)|Post-Hardcore|247|2009
Another Song About the Weekend (Acoustic)|A Day to Remember|Homesick (Deluxe Edition Bonus Tracks)|Post-Hardcore|222|2009
The Downfall of Us All (Live in Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|235|2009
Fast Forward to 2012 (Live in Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|106|2009
My Life for Hire (Live in Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|217|2009
The Danger in Starting a Fire (Live In Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|236|2009
Mr. Highway's Thinking About the End (Live in Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|238|2009
I'm Made of Wax, Larry, What Are You Made Of? (Live In Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|200|2009
A Shot in the Dark (Live in Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|263|2009
You Should Have Killed Me When You Had the Chance (Live in Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|219|2009
The Plot to Bomb the Panhandle (Live in Switzerland)|A Day to Remember|Homesick (Special Edition Bonus Tracks)|Post-Hardcore|284|2009
Intro '05|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|35|2008
Heart Less|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|173|2008
A 2nd Glance|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|173|2008
Nineteen Fifty Eight|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|277|2008
If Looks Could Kill...|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|197|2008
U Had Me @ Hello|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|275|2008
Casablanca Sucked Anyways.|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|177|2008
U Should Have Killed Me When U Had the Chance|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|213|2008
Your Way With Words is Through Silence!|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|235|2008
Sound the Alarm v.2.0|A Day to Remember|Old Record (And Their Name Was Treason Re-Release)|Post-Hardcore|109|2008
Sticks & Bricks|A Day to Remember|What Separates Me from You|Post-Hardcore|196|2010
All I Want|A Day to Remember|What Separates Me from You|Post-Hardcore|202|2010
It's Complicated|A Day to Remember|What Separates Me from You|Post-Hardcore|177|2010
This Is the House That Doubt Built|A Day to Remember|What Separates Me from You|Post-Hardcore|210|2010
2nd Sucks|A Day to Remember|What Separates Me from You|Post-Hardcore|147|2010
Better Off This Way|A Day to Remember|What Separates Me from You|Post-Hardcore|206|2010
All Signs Point to Lauderdale|A Day to Remember|What Separates Me from You|Post-Hardcore|197|2010
You Be Tails, I'll Be Sonic|A Day to Remember|What Separates Me from You|Post-Hardcore|227|2010
Out of Time|A Day to Remember|What Separates Me from You|Post-Hardcore|206|2010
If I Leave|A Day to Remember|What Separates Me from You|Post-Hardcore|204|2010
Bout It|Deez Nuts|Bout It!|Hardcore|192|2013
Shot After Shot|Deez Nuts|Bout It!|Hardcore|200|2013
Not A Face In The Crowd|Deez Nuts|Bout It!|Hardcore|163|2013
Keep On|Deez Nuts|Bout It!|Hardcore|118|2013
Popular Demand|Deez Nuts|Bout It!|Hardcore|179|2013
Go Fuck Yourself|Deez Nuts|Bout It!|Hardcore|155|2013
Don't Act Like You Don't Already Know|Deez Nuts|Bout It!|Hardcore|64|2013
What We Eat Don't Make You Shit|Deez Nuts|Bout It!|Hardcore|79|2013
Call To Arms|Deez Nuts|Bout It!|Hardcore|13|2013
Streets Are Watching|Deez Nuts|Bout It!|Hardcore|179|2013
Public Service Announcement|Deez Nuts|Bout It!|Hardcore|16|2013
Unfuckwithable|Deez Nuts|Bout It!|Hardcore|140|2013
I.D.K.W.Y.T.Y.A.B.I.K.W.D.G.A.F.A.Y.|Deez Nuts|Bout It!|Hardcore|4|2013
Life You Live|Deez Nuts|Bout It!|Hardcore|180|2013
True Colors|Deez Nuts|Bout It!|Hardcore|18|2013
Band Of Brothers|Deez Nuts|Bout It!|Hardcore|194|2013
Stay True|Deez Nuts|Stay True|Hardcore|204|2008
Damn Right|Deez Nuts|Stay True|Hardcore|180|2008
Love Hate|Deez Nuts|Stay True|Hardcore|204|2008
Fuck What You Think|Deez Nuts|Stay True|Hardcore|33|2008
I Hustle Everyday|Deez Nuts|Stay True|Hardcore|238|2008
Its Like That|Deez Nuts|Stay True|Hardcore|138|2008
Tonight We're Gonna Party|Deez Nuts|Stay True|Hardcore|135|2008
Like There's No Tomorrow|Deez Nuts|Stay True|Hardcore|164|2008
Your Mother Should Have Swallowed You|Deez Nuts|Stay True|Hardcore|194|2008
Move Back|Deez Nuts|Stay True|Hardcore|210|2008
Never Grow Up|Deez Nuts|Stay True|Hardcore|201|2008
Fuck The World|Deez Nuts|Stay True|Hardcore|211|2008
Fight For Your Right|Deez Nuts|Stay True|Hardcore|193|2008
How About Some Hardcore (Intro)|Deez Nuts|This One's For You|Hard Rock|96|2010
Don't Call It A Comeback|Deez Nuts|This One's For You|Hard Rock|75|2010
This One's For You|Deez Nuts|This One's For You|Hard Rock|220|2010
Can't Resist|Deez Nuts|This One's For You|Hard Rock|145|2010
DTD|Deez Nuts|This One's For You|Hard Rock|199|2010
Go Veg|Deez Nuts|This One's For You|Hard Rock|19|2010
I Don't Give A Mother F**k|Deez Nuts|This One's For You|Hard Rock|225|2010
If You Don't Know You Know|Deez Nuts|This One's For You|Hard Rock|182|2010
Pigs Is Pigs|Deez Nuts|This One's For You|Hard Rock|197|2010
Party Song|Deez Nuts|This One's For You|Hard Rock|267|2010
Free Music (Bonus Track)|Deez Nuts|This One's For You|Hard Rock|257|2010
A New Beginning|Devil You Know|The Beauty of Destruction|Metal|248|2014
My Own|Devil You Know|The Beauty of Destruction|Metal|223|2014
Embracing the Torture|Devil You Know|The Beauty of Destruction|Metal|206|2014
For the Dead and Broken|Devil You Know|The Beauty of Destruction|Metal|206|2014
Seven Years Alone|Devil You Know|The Beauty of Destruction|Metal|222|2014
It's Over|Devil You Know|The Beauty of Destruction|Metal|233|2014
A Mind Insane|Devil You Know|The Beauty of Destruction|Metal|253|2014
Crawl From the Dark|Devil You Know|The Beauty of Destruction|Metal|256|2014
The Killer|Devil You Know|The Beauty of Destruction|Metal|220|2014
I Am the Nothing|Devil You Know|The Beauty of Destruction|Metal|252|2014
Shut It Down|Devil You Know|The Beauty of Destruction|Metal|231|2014
As Bright As the Darkness|Devil You Know|The Beauty of Destruction|Metal|270|2014
Consume The Damned|Devil You Know|They Bleed Red|Metal|217|2015
The Way We Die|Devil You Know|They Bleed Red|Metal|211|2015
Your Last Breath|Devil You Know|They Bleed Red|Metal|270|2015
Stay Of Execution|Devil You Know|They Bleed Red|Metal|219|2015
Break The Ties|Devil You Know|They Bleed Red|Metal|279|2015
Shattered Silence|Devil You Know|They Bleed Red|Metal|255|2015
Let The Pain Take Hold|Devil You Know|They Bleed Red|Metal|273|2015
Master Of Electronic-Rock|Devil You Know|They Bleed Red|Metal|294|2015
Searching For The Sun|Devil You Know|They Bleed Red|Metal|235|2015
How The End Shall Be|Devil You Know|They Bleed Red|Metal|272|2015
Broken By The Cold|Devil You Know|They Bleed Red|Metal|320|2015
Eye Of The Tiger (Bonus Track)|Devil You Know|They Bleed Red|Metal|244|2015
I Am Alive (Bonus Track)|Devil You Know|They Bleed Red|Metal|273|2015
We Live (Bonus Track)|Devil You Know|They Bleed Red|Metal|176|2015
I'm Back|Dope|American Apathy|Rock|205|2005
I'm Back|Dope|American Apathy|Rock|205|2005
Survive|Dope|American Apathy|Rock|192|2005
Survive|Dope|American Apathy|Rock|192|2005
No Way out|Dope|American Apathy|Rock|208|2005
No Way out|Dope|American Apathy|Rock|208|2005
Always|Dope|American Apathy|Rock|196|2005
Always|Dope|American Apathy|Rock|196|2005
Bastard|Dope|American Apathy|Rock|206|2005
Bastard|Dope|American Apathy|Rock|206|2005
Sex Machine|Dope|American Apathy|Rock|171|2005
Sex Machine|Dope|American Apathy|Rock|171|2005
Four More Years|Dope|American Apathy|Rock|17|2005
Four More Years|Dope|American Apathy|Rock|17|2005
Revolution|Dope|American Apathy|Rock|219|2005
Revolution|Dope|American Apathy|Rock|219|2005
Let's Fuck|Dope|American Apathy|Rock|159|2005
Let's Fuck|Dope|American Apathy|Rock|159|2005
Fuck the world|Dope|American Apathy|Rock|212|2005
Fuck the world|Dope|American Apathy|Rock|212|2005
I wish I was the President|Dope|American Apathy|Rock|245|2005
I wish I was the President|Dope|American Apathy|Rock|245|2005
Dream|Dope|American Apathy|Rock|177|2005
Dream|Dope|American Apathy|Rock|177|2005
The life|Dope|American Apathy|Rock|308|2005
The life|Dope|American Apathy|Rock|308|2005
People are People|Dope|American Apathy|Rock|192|2005
People are People|Dope|American Apathy|Rock|192|2005
Bitch|Dope|American Apathy|Rock|186|2005
Bitch|Dope|American Apathy|Rock|186|2005
Fuck Tha Police|Dope|American Apathy|Rock|228|2005
Fuck Tha Police|Dope|American Apathy|Rock|228|2005
Burn|Dope|American Apathy|Rock|197|2005
Burn|Dope|American Apathy|Rock|197|2005
Pig Society|Dope|Felons And Revolutionaries|Rock|193|1999
Pig Society|Dope|Felons And Revolutionaries|Rock|193|1999
Debonaire|Dope|Felons And Revolutionaries|Rock|153|1999
Debonaire|Dope|Felons And Revolutionaries|Rock|153|1999
Everything Sucks|Dope|Felons And Revolutionaries|Rock|175|1999
Everything Sucks|Dope|Felons And Revolutionaries|Rock|175|1999
Sick|Dope|Felons And Revolutionaries|Rock|191|1999
Sick|Dope|Felons And Revolutionaries|Rock|191|1999
Kimberly's Ghost|Dope|Felons And Revolutionaries|Rock|198|1999
Kimberly's Ghost|Dope|Felons And Revolutionaries|Rock|198|1999
Spine For You|Dope|Felons And Revolutionaries|Rock|279|1999
Spine For You|Dope|Felons And Revolutionaries|Rock|279|1999
One Fix|Dope|Felons And Revolutionaries|Rock|221|1999
One Fix|Dope|Felons And Revolutionaries|Rock|221|1999
Fuck the Police|Dope|Felons And Revolutionaries|Rock|244|1999
Fuck the Police|Dope|Felons And Revolutionaries|Rock|244|1999
Intervention|Dope|Felons And Revolutionaries|Rock|165|1999
Intervention|Dope|Felons And Revolutionaries|Rock|165|1999
America The Pitiful|Dope|Felons And Revolutionaries|Rock|162|1999
America The Pitiful|Dope|Felons And Revolutionaries|Rock|162|1999
Shit Life|Dope|Felons And Revolutionaries|Rock|253|1999
Shit Life|Dope|Felons And Revolutionaries|Rock|253|1999
Wake Up|Dope|Felons And Revolutionaries|Rock|200|1999
Wake Up|Dope|Felons And Revolutionaries|Rock|200|1999
I Am Nothing|Dope|Felons And Revolutionaries|Rock|257|1999
I Am Nothing|Dope|Felons And Revolutionaries|Rock|257|1999
You Spin Me Round (like A Reco|Dope|Felons And Revolutionaries|Rock|163|1999
You Spin Me Round (like A Reco|Dope|Felons And Revolutionaries|Rock|163|1999
Falling Away|Dope|Group Therapy|Metal|171|2003
Falling Away|Dope|Group Therapy|Metal|171|2003
Bitch|Dope|Group Therapy|Metal|186|2003
Bitch|Dope|Group Therapy|Metal|186|2003
I Am|Dope|Group Therapy|Metal|184|2003
I Am|Dope|Group Therapy|Metal|184|2003
Motivation|Dope|Group Therapy|Metal|173|2003
Motivation|Dope|Group Therapy|Metal|173|2003
Sing|Dope|Group Therapy|Metal|185|2003
Sing|Dope|Group Therapy|Metal|185|2003
Now is the Time|Dope|Group Therapy|Metal|170|2003
Now is the Time|Dope|Group Therapy|Metal|170|2003
Paranoia|Dope|Group Therapy|Metal|161|2003
Paranoia|Dope|Group Therapy|Metal|161|2003
Bring It On|Dope|Group Therapy|Metal|194|2003
Bring It On|Dope|Group Therapy|Metal|194|2003
Another Day Goes By|Dope|Group Therapy|Metal|199|2003
Another Day Goes By|Dope|Group Therapy|Metal|199|2003
Today is the Day|Dope|Group Therapy|Metal|175|2003
Today is the Day|Dope|Group Therapy|Metal|175|2003
Burn|Dope|Group Therapy|Metal|186|2003
Burn|Dope|Group Therapy|Metal|186|2003
Easier|Dope|Group Therapy|Metal|178|2003
Easier|Dope|Group Therapy|Metal|178|2003
So Low|Dope|Group Therapy|Metal|194|2003
So Low|Dope|Group Therapy|Metal|194|2003
Take Your Best Shot|Dope|Life|Metal|169|2001
Take Your Best Shot|Dope|Life|Metal|169|2001
Now Or Never|Dope|Life|Metal|206|2001
Now Or Never|Dope|Life|Metal|206|2001
Nothing (Why)|Dope|Life|Metal|239|2001
Nothing (Why)|Dope|Life|Metal|239|2001
Stop|Dope|Life|Metal|170|2001
Stop|Dope|Life|Metal|170|2001
Thanks For Nothing|Dope|Life|Metal|170|2001
Thanks For Nothing|Dope|Life|Metal|170|2001
Die Motherfucker Die|Dope|Life|Metal|186|2001
Die Motherfucker Die|Dope|Life|Metal|186|2001
What About...|Dope|Life|Metal|203|2001
What About...|Dope|Life|Metal|203|2001
Move It|Dope|Life|Metal|167|2001
Move It|Dope|Life|Metal|167|2001
Jenny's Cryin'|Dope|Life|Metal|191|2001
Jenny's Cryin'|Dope|Life|Metal|191|2001
With Or Without You|Dope|Life|Metal|216|2001
With Or Without You|Dope|Life|Metal|216|2001
Crazy|Dope|Life|Metal|185|2001
Crazy|Dope|Life|Metal|185|2001
Slipping Away|Dope|Life|Metal|182|2001
Slipping Away|Dope|Life|Metal|182|2001
March Of Hope|Dope|Life|Metal|448|2001
March Of Hope|Dope|Life|Metal|448|2001
Flatline|Dope|No Regrets|Metal|37|2009
6-6-Sick|Dope|No Regrets|Metal|168|2009
Addiction|Dope|No Regrets|Metal|163|2009
No Regrets|Dope|No Regrets|Metal|210|2009
My Funeral|Dope|No Regrets|Metal|205|2009
We Are|Dope|No Regrets|Metal|206|2009
Dirty World|Dope|No Regrets|Metal|180|2009
Interlude|Dope|No Regrets|Metal|8|2009
Violence|Dope|No Regrets|Metal|171|2009
Best For Me|Dope|No Regrets|Metal|201|2009
Bloodless|Dope|No Regrets|Metal|10|2009
Scorn|Dope|No Regrets|Metal|184|2009
Rebel Yell|Dope|No Regrets|Metal|245|2009
I Don't Give A|Dope|No Regrets|Metal|161|2009
Die/Boom/Bang/Burn/Fuck|Dope|No Regrets|Metal|507|2009
Nothing For Me|Dope|No Regrets|Metal|182|2009
The Rain Is Gone (feat. Flower Fairy)|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |348|2009
Sooth Your Pain|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |215|2009
Love Someone|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |264|2009
Society Gates|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |466|2009
Wandering Love (feat. Mr. Woodnote & Flower Fairy)|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |327|2009
Fly With Me|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |402|2009
Flow (feat. Mr. Woodnote & Flower Fairy)|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |269|2009
Future|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |294|2009
Intensions|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |253|2009
Step On My Trip|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |376|2009
Made|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |433|2009
Not Cool|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |240|2009
Love Me Or Not|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |241|2009
Time Will Tell (feat. Mr. Woodnote & Flower Fairy)|Dub FX|Everythinks a Ripple|Electronic; Hip Hop |487|2009
The Webs We Weave|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|173|2006
When I Go Out, I Want To Go Out On A Chariot Of Fire|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|241|2006
Situations|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|187|2006
The Guillotine|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|272|2006
Reverse This Curse|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|220|2006
Cellar Door|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|276|2006
There's No Sympathy For The Dead|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|325|2006
My Apocalypse|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|283|2006
Friends And Alibis|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|250|2006
Not Good Enough For Truth In Cliche|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|231|2006
The Day I Left The Womb|Escape The Fate|Dying Is Your Latest Fashion|Metalcore|144|2006
Choose Your Fate|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|100|2010
Massacre|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|255|2010
Issues|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|162|2010
Zombie Dance|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|197|2010
Gorgeous Nightmare|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|196|2010
City Of Sin|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|162|2010
Day Of Wreckoning|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|194|2010
Lost In Darkness|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|221|2010
Prepare Your Weapon|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|280|2010
World Around Me|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|308|2010
The Afterman (G3)|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|334|2010
Liars And Monsters|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|202|2010
The Final Blow|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|202|2010
Issues (Ruxpin Remix)|Escape The Fate|Escape The Fate (Deluxe Edition)|Metalcore|324|2010
Just a Memory|Escape The Fate|Hate Me|Metalcore|268|2015
Live For Today|Escape The Fate|Hate Me|Metalcore|281|2015
Remember Every Scar|Escape The Fate|Hate Me|Metalcore|243|2015
Breaking Me Down|Escape The Fate|Hate Me|Metalcore|212|2015
Alive|Escape The Fate|Hate Me|Metalcore|189|2015
Get Up, Get Out|Escape The Fate|Hate Me|Metalcore|238|2015
Hate Me|Escape The Fate|Hate Me|Metalcore|250|2015
Les Enfants Terribles|Escape The Fate|Hate Me|Metalcore|212|2015
I Won't Break|Escape The Fate|Hate Me|Metalcore|192|2015
Let Me Be|Escape The Fate|Hate Me|Metalcore|213|2015
We Won't Back Down|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|210|2010
On To The Next One|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|188|2010
Ashley|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|207|2010
Something|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|218|2010
The Flood|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|213|2010
Let It Go|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|209|2010
You Are So Beautiful|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|167|2010
This War Is Ours (The Guilloti|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|266|2010
10 Miles Wide|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|167|2010
Harder Than You Know|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|260|2010
It's Just Me|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|297|2010
Bad Blood|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|256|2010
Behind The Mask|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|195|2010
Harder Than You Know (Acoustic|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|259|2010
This War Is Mine (Clown Remix)|Escape The Fate|This War Is Ours (Deluxe Special Edition)|Metalcore|342|2010
Ungrateful|Escape the Fate|Ungrateful|Metalcore|204|2013
Until We Die|Escape the Fate|Ungrateful|Metalcore|266|2013
Live Fast, Die Beautiful|Escape the Fate|Ungrateful|Metalcore|232|2013
Forget About Me|Escape the Fate|Ungrateful|Metalcore|184|2013
You're Insane|Escape the Fate|Ungrateful|Metalcore|214|2013
Chemical Love|Escape the Fate|Ungrateful|Metalcore|209|2013
Picture Perfect|Escape the Fate|Ungrateful|Metalcore|232|2013
Risk It All|Escape the Fate|Ungrateful|Metalcore|240|2013
Desire|Escape the Fate|Ungrateful|Metalcore|165|2013
One for the Money|Escape the Fate|Ungrateful|Metalcore|200|2013
Fire It Up|Escape the Fate|Ungrateful|Metalcore|233|2013
I Alone|Escape the Fate|Ungrateful|Metalcore|233|2013
Father, Brother|Escape the Fate|Ungrateful|Metalcore|167|2013
Raised By Wolves|Falling in Reverse|The Drug In Me Is You|Hardcore|202|2011
Tragic Magic|Falling in Reverse|The Drug In Me Is You|Hardcore|246|2011
The Drug In Me Is You|Falling in Reverse|The Drug In Me Is You|Hardcore|219|2011
I'm Not A Vampire|Falling in Reverse|The Drug In Me Is You|Hardcore|231|2011
Good Girls Bad Guys|Falling in Reverse|The Drug In Me Is You|Hardcore|195|2011
Pick Up The Phone|Falling in Reverse|The Drug In Me Is You|Hardcore|277|2011
Don't Mess With Ouija Boards|Falling in Reverse|The Drug In Me Is You|Hardcore|295|2011
Sink Or Swim|Falling in Reverse|The Drug In Me Is You|Hardcore|285|2011
Caught Like A Fly|Falling in Reverse|The Drug In Me Is You|Hardcore|276|2011
Goodbye Graceful|Falling in Reverse|The Drug In Me Is You|Hardcore|288|2011
The Westerner|Falling in Reverse|The Drug In Me Is You|Hardcore|231|2011
Champion|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|242|2013
Bad Girls Club|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|221|2013
Rolling Stone|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|233|2013
Fashionably Late|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|213|2013
Alone|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|279|2013
Born To Lead|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|319|2013
It's Over When It's Over|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|234|2013
Game Over|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|188|2013
Self-Destruct Personality|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|256|2013
Fuck The Rest|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|265|2013
Keep Holding On|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|295|2013
Drifter|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|167|2013
Where Have You Been|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|198|2013
Goddamn|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|190|2013
Rolling Stone|Falling In Reverse|Fashionably Late [Deluxe Edition]|Punk|280|2013
Chemical Prisoner|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|260|2015
